time_s,left_tension_N,right_tension_N,tension_difference_N,measured_tension_ratio,expected_tension_ratio,pulley_angle_rad,pulley_angular_velocity_rad_s,pulley_angular_acceleration_rad_s2,expected_angular_acceleration_rad_s2,pulley_torque_Nm,expected_pulley_torque_Nm,rope_material_speed_m_s,pulley_rim_speed_m_s,slip_speed_m_s,dissipated_power_W,cumulative_dissipation_J,mechanical_plus_cable_energy_J,energy_change_J,energy_balance_J,route_length_m,route_velocity_m_s,extension_m,route_tension_N,route_status,tangent_residual,surface_residual_m,left_displacement_m,right_displacement_m
0.19320000000000348,2.076935924779921,2.1301906920819724,0.05325476730205159,1.0256410256410267,1.025917307341181,0.47285395159063676,4.911460804753501,26.627383651025376,26.627383651025376,0.0026627383651025376,0.0026627383651025797,0.2469325706919831,0.24557304023767507,0.0013595304543080333,7.240147798443126e-05,1.3328073251798243e-05,0.8644141520379892,-1.5597962010782673e-05,0.864427480111241,0.48705970415461075,0.0062380472432649395,0.00013722887420519747,2.058433113077962,0.0,8.894986536795025e-09,0.0,0.023909936679579774,-0.0238983996937265
0.1942000000000035,2.1602804922865593,2.2156722997810867,0.055391807494527434,1.0256410256410258,1.0259173073411798,0.47777891380472703,4.938642141806145,27.695903747264623,27.695903747264623,0.0027695903747264623,0.002769590374726372,0.24829163754461525,0.24693210709030727,0.0013595304543079778,7.530684920752789e-05,1.3402269073601155e-05,0.8644143111781977,-1.543882180232714e-05,0.8644277134472713,0.4870654875538656,0.005186290871718957,0.00014301227346003031,2.1451841019004547,0.0,8.91040802561457e-09,6.938893903907228e-18,0.024154766215986702,-0.024148785439637218
0.19520000000000354,2.2197180863831045,2.2766339347518993,0.05691584836879482,1.0256410256410244,1.0259173073411805,0.48273154628998677,4.966750136522683,28.457924184397356,28.457924184397356,0.0028457924184397358,0.002845792418439741,0.24969703728044218,0.24833750682613417,0.0013595304543080056,7.737882919017953e-05,1.3478900027738202e-05,0.8644148885111564,-1.4861488843553872e-05,0.8644283674111842,0.4870698237239796,0.0033792381362522396,0.00014734844357405796,2.2102266536108695,0.0,5.392216972786224e-08,0.0,0.024401776203233732,-0.02439975776182478
0.19620000000000357,2.2465926175901925,2.3041975565027637,0.057604938912571235,1.0256410256410267,1.025917307341181,0.4877126017173028,4.99541827510015,28.802469456285376,28.80246945628536,0.002880246945628536,0.002880246945628562,0.2511304442093155,0.24977091375500748,0.0013595304543080333,7.831566877032452e-05,1.3556939889274323e-05,0.8644157859635481,-1.3964036451930006e-05,0.8644293429034373,0.48707208117444045,0.0010800560047403718,0.00014960589403489877,2.2440884105234815,0.0,8.941834869719646e-09,0.0,0.02465129279870517,-0.02465106576999357
0.1972000000000036,2.236990261139382,2.2943489857839774,0.05735872464459524,1.0256410256410238,1.0259173073411798,0.4927224203769579,5.02419846817159,28.679362322298626,28.67936232229861,0.002867936232229861,0.002867936232229762,0.2525694538628875,0.2512099234085795,0.0013595304543079778,7.798093297409735e-05,1.3635157249529948e-05,0.8644168246962948,-1.29253037052246e-05,0.8644304598535443,0.4870719311454379,-0.0013764181568207312,0.0001494558650323441,2.2418379754851614,0.0,5.384780637184415e-08,0.0,0.0249034634615235,-0.02490259603404936
0.19820000000000362,2.192309439892348,2.2485225024536897,0.05621306256134151,1.0256410256410253,1.025917307341181,0.4977608806210576,5.052626307516663,28.10653128067152,28.106531280671515,0.0028106531280671517,0.002810653128067076,0.2539908458301412,0.25263131537583317,0.0013595304543080333,7.64233704816826e-05,1.3712294850128335e-05,0.8644177924833597,-1.1957516640292987e-05,0.8644315047782098,0.4870693954862166,-0.0036324400381765863,0.00014692020581102971,2.2038030871654457,0.0,8.974148437864514e-09,0.0,0.02515823547760116,-0.025154389103290285
0.19920000000000365,2.119057167424554,2.1733919665892873,0.05433479916473338,1.0256410256410262,1.025917307341182,0.5028274165795148,5.0802886993388565,27.167399582366333,27.167399582366333,0.0027167399582366334,0.0027167399582366694,0.2553739654212509,0.2540144349669428,0.0013595304543080888,7.386981419334887e-05,1.3787252681615571e-05,0.8644185031444,-1.1246855599944539e-05,0.8644322903970817,0.487064843473096,-0.0053594578505742835,0.000142368192690423,2.135522890356345,0.0,8.990632964015294e-09,0.0,0.0254153636365671,-0.02540663360107869
0.20020000000000368,2.027901410416033,2.0798988824779845,0.05199747206195138,1.0256410256410264,1.025917307341182,0.5079211005695542,5.106884024455608,25.99873603097521,25.998736030975223,0.0025998736030975224,0.0025998736030975692,0.2567037316770885,0.2553442012227804,0.0013595304543080888,7.069214681549273e-05,1.3859248181406382e-05,0.864418843363852,-1.090663614800036e-05,0.8644327026120334,0.48705893803055555,-0.006305960390110977,0.00013646275015000153,2.046941252250023,0.0,9.00731030128398e-09,0.0,0.02567444594255203,-0.025659638755006337
0.2012000000000037,1.9321174779962629,1.9816589517910383,0.04954147379477547,1.0256410256410253,1.025917307341182,0.5130407781971723,5.1322660640775855,24.7707368973877,24.770736897387696,0.0024770736897387698,0.0024770736897387737,0.25797283365818735,0.25661330320387926,0.0013595304543080888,6.73531423753225e-05,1.3927930200909505e-05,0.8644187890171301,-1.0960982869900882e-05,0.864432716947331,0.4870525391873857,-0.006334105429875469,0.00013006390698017123,1.9509586047025684,0.0,9.024150753146118e-09,6.938893903907228e-18,0.025934982158154336,-0.02591378936307446
0.20220000000000374,1.8456546952977368,1.8929791746643463,0.04732447936660944,1.025641025641026,1.025917307341182,0.5181852364752869,5.156465294123544,23.662239683304907,23.662239683304904,0.0023662239683304906,0.002366223968330472,0.2591827951604853,0.2578232647061772,0.0013595304543080888,6.433907093308586e-05,1.3993430144431688e-05,0.8644183887252703,-1.1361274729670967e-05,0.8644323821554147,0.4870465788279007,-0.005439794129416235,0.00012410354749514685,1.8615532124272027,0.0,9.041121186457088e-09,0.0,0.026196446655638472,-0.026169489754310403
0.20320000000000377,1.7811049179711214,1.8267742748421818,0.04566935687106044,1.025641025641029,1.025917307341182,0.5233533804749858,5.1796844469108025,22.83467843553023,22.83467843553023,0.002283467843553023,0.002283467843553022,0.2603437527998482,0.25898422234554014,0.0013595304543080888,6.208888149486676e-05,1.4056342832335148e-05,0.864417728236305,-1.2021763694969323e-05,0.8644317845791374,0.4870419249785987,-0.003753267960286045,0.00011944969819316364,1.7917454728974547,0.0,9.058190864752918e-09,0.0,0.026458364965809115,-0.026427104905018265
0.2042000000000038,1.7478687393684953,1.7926858865317885,0.044817147163293214,1.0256410256410247,1.025917307341181,0.5285443927835772,5.202268986587147,22.408573581647303,22.4085735816473,0.0022408573581647303,0.002240857358164661,0.2614729797836654,0.26011344932935737,0.0013595304543080333,6.093027644333941e-05,1.4117639875409342e-05,0.8644168968395649,-1.2853160435088995e-05,0.8644310144794403,0.4870392553946452,-0.0015201412156909222,0.00011678011423965629,1.7517017135948443,0.0,9.075335282940642e-09,6.938893903907228e-18,0.026720382876499877,-0.026686907286095265
0.20520000000000382,1.7507864516386196,1.7956784119370437,0.04489196029842413,1.0256410256410244,1.025917307341181,0.5337578525470505,5.224656798063329,22.44598014921184,22.445980149211838,0.002244598014921184,0.0022445980149212066,0.26259237035747446,0.2612328399031664,0.0013595304543080333,6.103198717941072e-05,1.4178528176032455e-05,0.8644159725468833,-1.377745311670342e-05,0.8644301510750593,0.48703895885619114,0.0009343685980732714,0.00011648357578558644,1.7472536367837965,0.0,9.092540871320818e-09,0.0,0.02698231801763948,-0.026949037182211616
