time_s,smooth_displacement_m,rough_displacement_m,smooth_upstream_tension_N,smooth_downstream_tension_N,rough_upstream_tension_N,rough_downstream_tension_N,rough_turn_angle_rad
0.18550000000000014,0.024676451231533145,-0.011946754170072642,0.8269730666023859,0.8269730666023859,2.6200319534834784,1.2921767076395287,1.5707963267948966
0.19050000000000014,0.02413672998614434,-0.012123039973952188,0.8617452416522651,0.8617452416522651,2.625758866399832,1.2950011707027953,1.5707963267948966
0.19550000000000015,0.023536082351612857,-0.012273433890795495,0.89860646892607,0.89860646892607,2.630154672946234,1.2971691438158703,1.5707963267948966
0.20050000000000015,0.02288265400898435,-0.012397701058205585,0.9371109467241974,0.9371109467241974,2.63322425393765,1.2986830341537523,1.5707963267948966
0.20550000000000015,0.022184863859594856,-0.012495744206657137,0.9768106680235511,0.9768106680235511,2.634979130936523,1.299548524049668,1.5707963267948966
0.21050000000000016,0.021451308891308033,-0.012567601339945847,1.0172600786117825,1.0172600786117825,2.635437271883671,1.2997744751339415,1.5707963267948966
0.21550000000000016,0.020690670340700452,-0.012613442775546027,1.0580205574025352,1.0580205574025352,2.6346228679404,1.2993728182744877,1.5707963267948966
0.22050000000000017,0.01991162206923987,-0.01263356757300947,1.0986646789004884,1.0986646789004884,2.6325660832648317,1.2983584301686992,1.5707963267948966
0.22550000000000017,0.01912274201874191,-0.012628399381073489,1.1387802213272031,1.1387802213272031,2.6293027795476878,1.2967489974869184,1.5707963267948966
0.23050000000000018,0.018332427551503216,-0.012598481736473367,1.1779738877185455,1.1779738877185455,2.624874217223833,1.2945648695125984,1.5707963267948966
0.23550000000000018,0.01754881541434138,-0.012544472849566307,1.2158747113141275,1.2158747113141275,2.619326735355137,1.291828900263349,1.5707963267948966
0.24050000000000019,0.01677970699420623,-0.01246713991376428,1.2521371207310956,1.2521371207310956,2.612711412247872,1.2885662811104215,1.5707963267948966
0.2455000000000002,0.016032499456973652,-0.012367352977436881,1.2864436447004681,1.2864436447004681,2.6050837089235555,1.2848043649416656,1.5707963267948966
0.25050000000000017,0.01531412328141699,-0.01224607841837827,1.3185072404967149,1.3185072404967149,2.5965030976059857,1.2805724829346046,1.5707963267948966
0.25550000000000017,0.014630986618104322,-0.01210437206213234,1.3480732345633504,1.3480732345633504,2.5870326774190993,1.275901755021999,1.5707963267948966
0.2605000000000002,0.013988926819020633,-0.011943371986435858,1.3749208681839107,1.3749208681839107,2.576738779510464,1.2708248951422283,1.5707963267948966
0.2655000000000002,0.0133931693989772,-0.01176429105477037,1.398864445324826,1.398864445324826,2.565690563823587,1.2653760123709403,1.5707963267948966
0.2705000000000002,0.012848294605239414,-0.011568409222511216,1.4197540839431508,1.4197540839431508,2.5539596097392745,1.259590409028972,1.5707963267948966
0.2755000000000002,0.012358211688141935,-0.011357065659428438,1.4374760760686813,1.4374760760686813,2.541619502791992,1.2535043768544947,1.5707963267948966
0.2805000000000002,0.01192614088359075,-0.011131650732332948,1.4519528658005072,1.4519528658005072,2.5287454196420156,1.2471549923149299,1.5707963267948966
0.2855000000000002,0.011554603039054954,-0.010893597891476432,1.4631426579695124,1.4631426579695124,2.5154137134484147,1.2405799121165526,1.5707963267948966
0.2905000000000002,0.01124541673865404,-0.010644375503910926,1.471038673580772,1.471038673580772,2.501701501742052,1.233817169947082,1.5707963267948966
0.2955000000000002,0.010999702710918897,-0.010385478676399811,1.4756680712371437,1.4756680712371437,2.487686258842092,1.2269049754590868,1.5707963267948966
0.3005000000000002,0.010817895235353907,-0.010118421109654177,1.4770905565348815,1.4770905565348815,2.473445414794662,1.219881516470066,1.5707963267948966
0.3055000000000002,0.010699760201593687,-0.009844727024654883,1.4753967038950855,1.4753967038950855,2.4590559627386535,1.2127847653187112,1.5707963267948966
0.3105000000000002,0.010644419418201528,-0.009565923200620705,1.470706017436365,1.470706017436365,2.4445940765219407,1.2056522902765945,1.5707963267948966
0.3155000000000002,0.010650380717395111,-0.009283531162806447,1.4631647592929762,1.4631647592929762,2.43013474030181,1.1985210728703561,1.5707963267948966
0.32050000000000023,0.010715573357532109,-0.008999059556772507,1.4529435752320208,1.4529435752320208,2.4157513917670745,1.191427331921993,1.5707963267948966
0.32550000000000023,0.01083738818729177,-0.008713996744070243,1.440234948519388,1.440234948519388,2.4015155805166852,1.1844063550641923,1.5707963267948966
0.33050000000000024,0.011012722004321839,-0.00842980365244754,1.4252505137275302,1.4252505137275302,2.387496643021075,1.177492338434129,1.5707963267948966
0.33550000000000024,0.011238025516781257,-0.00814790691170826,1.4082182625728368,1.4082182625728368,2.3737613954792134,1.1707182351932661,1.5707963267948966
0.34050000000000025,0.011509354298723571,-0.007869692304270839,1.3893796739235234,1.3893796739235234,2.360373845766329,1.1641156134625061,1.5707963267948966
0.34550000000000025,0.011822422119587927,-0.007596498557277694,1.368986799841517,1.368986799841517,2.3473949255460687,1.1577145242022648,1.5707963267948966
0.35050000000000026,0.012172656024080346,-0.007329611500822067,1.3472993389272068,1.3472993389272068,2.3348822434960463,1.1515433795054832,1.5707963267948966
0.35550000000000026,0.012555252541258588,-0.007070258614495751,1.3245817273407996,1.3245817273407996,2.3228898604694375,1.145628841709304,1.5707963267948966
0.36050000000000026,0.012965234410440356,-0.006819603982033352,1.3011002766972952,1.3011002766972952,2.311468087286577,1.1399957236676665,1.5707963267948966
0.36550000000000027,0.013397507226340453,-0.006578743671350202,1.2771203865951388,1.2771203865951388,2.3006633057215797,1.134666900463484,1.5707963267948966
0.3705000000000003,0.013846915426260849,-0.006348701554755188,1.2529038578645055,1.2529038578645055,2.29051781311943,1.129663232775158,1.5707963267948966
0.3755000000000003,0.014308297067814403,-0.006130425581580273,1.2287063307350803,1.2287063307350803,2.2810696909499963,1.1250035020485756,1.5707963267948966
0.3805000000000003,0.014776536876124196,-0.00592478451291874,1.2047748700510603,1.2047748700510603,2.2723526974775328,1.1207043575626514,1.5707963267948966
0.3855000000000003,0.015246617074236518,-0.005732565125617277,1.1813457174305642,1.1813457174305642,2.2643961845979614,1.116780275414208,1.5707963267948966
0.3905000000000003,0.015713665549118287,-0.005554469890135891,1.158642227905394,1.158642227905394,2.2572250387724013,1.1132435293869105,1.5707963267948966
0.3955000000000003,0.016173000947557907,-0.005391115124386883,1.1368730061139227,1.1368730061139227,2.2508596458642844,1.1101041736092427,1.5707963267948966
0.4005000000000003,0.016620174341014093,-0.005243029623201718,1.116230254583021,1.116230254583021,2.2453158795699957,1.1073700368486004,1.5707963267948966
0.4055000000000003,0.01705100714541128,-0.005110653760664452,1.0968883440530526,1.0968883440530526,2.240605113019259,1.1050467282324987,1.5707963267948966
0.4105000000000003,0.017461625030509086,-0.004994339060203467,1.0790026132007582,1.0790026132007582,2.236734253012532,1.103137654134156,1.5707963267948966
0.4155000000000003,0.017848487603224193,-0.004894348225060379,1.0627084025256037,1.0627084025256037,2.2337057962583726,1.1016440459082657,1.5707963267948966
0.4205000000000003,0.018208413699610185,-0.004810855619566041,1.0481203246120208,1.0481203246120208,2.231517906875079,1.100564998114125,1.5707963267948966
0.4255000000000003,0.01853860217056998,-0.004743948189558036,1.035331770487857,1.035331770487857,2.230164514327806,1.0998975168173593,1.5707963267948966
0.4305000000000003,0.01883664809626966,-0.004693626808280707,1.0244146493918542,1.0244146493918542,2.229635430885459,1.0996365775186268,1.5707963267948966
0.43550000000000033,0.019100554413146686,-0.004659808032225579,1.0154193569618355,1.0154193569618355,2.2299164876011894,1.0997751922180048,1.5707963267948966
0.44050000000000034,0.019328738984890584,-0.0046423262496043515,1.008374964680723,1.008374964680723,2.23098968774654,1.1003044850873582,1.5707963267948966
0.44550000000000034,0.01952003719438132,-0.004640936202505047,1.0032896213875062,1.0032896213875062,2.2328333765624606,1.1012137761900491,1.5707963267948966
0.45050000000000034,0.01967370017689453,-0.004655315862270169,1.0001511557909468,1.0001511557909468,2.2354224261307603,1.1024906726579082,1.5707963267948966
0.45550000000000035,0.019789388855555,-0.004685069636258943,0.9989278672289645,0.9989278672289645,2.2387284341170903,1.104121166709527,1.5707963267948966
0.46050000000000035,0.01986716397771057,-0.004729731882918051,0.999569490408056,0.999569490408056,2.24271993509174,1.1060897398718144,1.5707963267948966
0.46550000000000036,0.01990747238532032,-0.004788770710990176,1.0020083185437922,1.0020083185437922,2.2473626230968864,1.108379472748206,1.5707963267948966
0.47050000000000036,0.019911129783358246,-0.004861592037739921,1.006160468212877,1.006160468212877,2.2526195840991687,1.1109721596622288,1.5707963267948966
0.47550000000000037,0.019879300297424938,-0.004947543880273869,1.0119272683237712,1.0119272683237712,2.258451536943918,1.1138484274940077,1.5707963267948966
0.48050000000000037,0.0198134731350796,-0.005045920853377063,1.0191967549191727,1.0191967549191727,2.264817081412584,1.1169878580200048,1.5707963267948966
0.4855000000000004,0.019715436684740063,-0.005155968846782084,1.0278452530398623,1.0278452530398623,2.271672951977243,1.120369113062511,1.5707963267948966
0.4905000000000004,0.019587250401283108,-0.00527688985442881,1.0377390266036315,1.0377390266036315,2.278974275846078,1.1239700617554067,1.5707963267948966
0.4955000000000004,0.019431214838686803,-0.0054078469280617065,1.0487359771811726,1.0487359771811726,2.2866748339004324,1.1277679092360198,1.5707963267948966
0.5005000000000003,0.019249840197210367,-0.005547969227445046,1.0606873726771304,1.0606873726771304,2.294727323138198,1.131739326079896,1.5707963267948966
0.5054999999999997,0.019045813755764265,-0.0056963571395522985,1.073439587240967,1.073439587240967,2.3030836192587842,1.1358605778053965,1.5707963267948966
0.5104999999999992,0.018821966559383226,-0.005852087439300735,1.0868358342296243,1.0868358342296243,2.3116950380521946,1.1401076537884889,1.5707963267948966
0.5154999999999986,0.01858123972721244,-0.006014218464752073,1.1007178747110493,1.1007178747110493,2.320512594288164,1.144456394944593,1.5707963267948966
0.5204999999999981,0.01832665073832209,-0.006181795280180246,1.114927684822029,1.114927684822029,2.329487256840703,1.1488826195537611,1.5707963267948966
0.5254999999999975,0.018061260041178202,-0.006353854801013068,1.1293090662621017,1.1293090662621017,2.33857019882826,1.1533622466276057,1.5707963267948966
0.530499999999997,0.01778813831794706,-0.00652943085537989,1.1437091853025652,1.1437091853025652,2.3477130416002607,1.1578714162413128,1.5707963267948966
0.5354999999999964,0.017510334717250442,-0.006707559157836311,1.1579800269007752,1.1579800269007752,2.3568680914556124,1.1623866062811272,1.5707963267948966
0.5404999999999959,0.017230846348794106,-0.006887282171782994,1.1719797518184334,1.1719797518184334,2.365988568038899,1.166884745087345,1.5707963267948966
0.5454999999999953,0.016952589310755686,-0.007067653838141558,1.1855739460322414,1.1855739460322414,2.3750288234234094,1.1713433195041365,1.5707963267948966
0.5504999999999948,0.016678371496248238,-0.007247744148989181,1.1986367531789124,1.1986367531789124,2.383944550958196,1.175740477881077,1.5707963267948966
0.5554999999999942,0.016410867398889417,-0.0074266435460770604,1.2110518822773357,1.2110518822773357,2.392692983026844,1.1800551276060331,1.5707963267948966
0.5604999999999937,0.016152595109830144,-0.007603467125458536,1.2227134845016816,1.2227134845016816,2.4012330769397474,1.1842670267855968,1.5707963267948966
0.5654999999999931,0.01590589566985829,-0.007777358630822025,1.2335268943237325,1.2335268943237325,2.4095256882576486,1.1883568697267308,1.5707963267948966
0.5704999999999926,0.015672914910722358,-0.0079474942195538,1.2434092318845744,1.2434092318845744,2.4175337309227003,1.1923063659119988,1.5707963267948966
0.575499999999992,0.015455587889942462,-0.008113085987037454,1.2522898649791538,1.2522898649791538,2.425222323652859,1.1960983121999929,1.5707963267948966
0.5804999999999915,0.015255625993410503,-0.008273385236222069,1.260110730527225,1.260110730527225,2.4325589221365576,1.1997166580225826,1.5707963267948966
0.5854999999999909,0.01507450675033775,-0.008427685481050969,1.2668265168466863,1.2668265168466863,2.4395134366461595,1.2031465633908363,1.5707963267948966
0.5904999999999904,0.01491346637588354,-0.00857532517392892,1.2724047094269646,1.2724047094269646,2.4460583347706155,1.2063744495618622,1.5707963267948966
0.5954999999999898,0.014773495028375334,-0.008715690149009098,1.276825504208916,1.276825504208916,2.4521687290495358,1.2093880422591639,1.5707963267948966
0.6004999999999893,0.01465533474067262,-0.008848215774693574,1.280081593602574,1.280081593602574,2.4578224493720047,1.2121764073790966,1.5707963267948966
0.6054999999999887,0.014559479959180634,-0.008972388810354087,1.282177831605224,1.282177831605224,2.4630001000838133,1.2147299791556534,1.5707963267948966
0.6104999999999882,0.014486180599507495,-0.0090877489638853,1.2831307854112493,1.2831307854112493,2.4676851018255457,1.2170405807946405,1.5707963267948966
0.6154999999999876,0.014435447504981462,-0.009193890148292562,1.2829681818247498,1.2829681818247498,2.4718637182011682,1.2191014376263907,1.5707963267948966
0.6204999999999871,0.014407060173379376,-0.009290461437082625,1.281728257590276,1.281728257590276,2.4755250674518035,1.220907182863167,1.5707963267948966
0.6254999999999865,0.01440057659841406,-0.009377167719761314,1.279459023441665,1.279459023441665,2.4786611193819974,1.2224538560832232,1.5707963267948966
0.630499999999986,0.014415345055912415,-0.009453770060239728,1.27621745223092,1.27621745223092,2.4812666778557677,1.22373889459801,1.5707963267948966
0.6354999999999854,0.014450517650285412,-0.009520085762403206,1.2720686019364258,1.2720686019364258,2.483339349246415,1.2247611178918996,1.5707963267948966
0.6404999999999849,0.014505065424918008,-0.00957598814849864,1.2670846846624004,1.2670846846624004,2.4848794972878134,1.2255207053552377,1.5707963267948966
0.6454999999999843,0.014577794830536471,-0.009621406057339679,1.2613440929299724,1.2613440929299724,2.4858901848346773,1.2260191675610221,1.5707963267948966
0.6504999999999838,0.014667365338461793,-0.009656323070610226,1.2549303946270038,1.2549303946270038,2.4863771030955824,1.2262593113632492,1.5707963267948966
0.6554999999999832,0.01477230798092472,-0.009680776476759223,1.2479313079319143,1.2479313079319143,2.4863484889545555,1.2262451991206504,1.5707963267948966
0.6604999999999827,0.014891044598269617,-0.00969485598311934,1.2404376673607953,1.2404376673607953,2.4858150310451497,1.2259821023732524,1.5707963267948966
0.6654999999999821,0.01502190757285664,-0.009698702187944308,1.2325423918124654,1.2325423918124654,2.484789765284285,1.2254764503205864,1.5707963267948966
0.6704999999999816,0.015163159831708616,-0.009692504825040702,1.2243394651091157,1.2243394651091157,2.4832879606124583,1.2247357734697646,1.5707963267948966
0.675499999999981,0.015313014904343458,-0.009676500794566636,1.2159229390581754,1.2159229390581754,2.4813269957213047,1.2237686428385985,1.5707963267948966
0.6804999999999805,0.015469656828669348,-0.009650971994378896,1.2073859685017876,1.2073859685017876,2.478926227579359,1.2225846051136613,1.5707963267948966
0.6854999999999799,0.015631259706165527,-0.009616242967029792,1.1988198871825486,1.1988198871825486,2.476106852591973,1.2211941141755804,1.5707963267948966
0.6904999999999794,0.01579600671767802,-0.009572678378143067,1.1903133325468682,1.1903133325468682,2.4728917612517303,1.2196084594139,1.5707963267948966
0.6954999999999788,0.01596210842286632,-0.009520680342433526,1.1819514268402125,1.1819514268402125,2.469305387151141,1.2178396912614728,1.5707963267948966
0.7004999999999783,0.016127820179471255,-0.009460685614076807,1.173815021031087,1.173815021031087,2.4653735512403934,1.2159005443837512,1.5707963267948966
0.7054999999999777,0.016291458532954464,-0.009393162658483476,1.1659800072432878,1.1659800072432878,2.4611233022189194,1.2138043589613123,1.5707963267948966
0.7104999999999771,0.016451416442499447,-0.009318608622785617,1.1585167044884157,1.1585167044884157,2.456582753951083,1.2115650005047063,1.5707963267948966
0.7154999999999766,0.016606177225667932,-0.00923754622250492,1.1514893215832962,1.1514893215832962,2.4517809207931394,1.2091967786391613,1.5707963267948966
0.720499999999976,0.016754327120980638,-0.009150520561939999,1.1449555002194876,1.1449555002194876,2.44674755171123,1.206714365293038,1.5707963267948966
0.7254999999999755,0.016894566385140534,-0.009058095905788904,1.1389659402343724,1.1389659402343724,2.4415129640581266,1.204132712717983,1.5707963267948966
0.730499999999975,0.01702571885934689,-0.008960852419412422,1.1335641082246817,1.1335641082246817,2.436107877860616,1.201466971760923,1.5707963267948966
0.7354999999999744,0.0171467399569675,-0.008859382894947124,1.1287860297528283,1.1287860297528283,2.4305632514492608,1.1987324107981108,1.5707963267948966
0.7404999999999738,0.01725672304256089,-0.0087542894801972,1.1246601645325347,1.1246601645325347,2.424910119238581,1.1959443357297381,1.5707963267948966
0.7454999999999733,0.017354904189690025,-0.008646180426873649,1.1212073631509933,1.1212073631509933,2.4191794324380576,1.1931180114200028,1.5707963267948966
0.7504999999999727,0.017440665321975697,-0.008535666874312347,1.11844090309745,1.11844090309745,2.4134019034436824,1.1902685849523913,1.5707963267948966
0.7554999999999722,0.017513535758241376,-0.008423359684292165,1.1163666011294662,1.1163666011294662,2.407607854625654,1.1874110110531002,1.5707963267948966
0.7604999999999716,0.0175731921982532,-0.008309866341995245,1.1149829983240087,1.1149829983240087,2.401827072190821,1.1845599800172797,1.5707963267948966
0.7654999999999711,0.017619457200324595,-0.00819578793750761,1.1142816135362785,1.1142816135362785,2.3960886657588887,1.1817298484532532,1.5707963267948966
0.7704999999999705,0.017652296215811377,-0.00808171624155459,1.1142472604291913,1.1142472604291913,2.3904209342491822,1.1789345731390495,1.5707963267948966
0.77549999999997,0.017671813258163242,-0.007968230888406485,1.1148584227442684,1.1148584227442684,2.384851238630586,1.1761876482637925,1.5707963267948966
0.7804999999999694,0.017678245295628173,-0.007855896678080647,1.1160876820632573,1.1160876820632573,2.3794058820410435,1.1735020463036931,1.5707963267948966
0.7854999999999689,0.017671955466850037,-0.007745261009111816,1.1179021919610281,1.1179021919610281,2.3741099977351734,1.1708901627587995,1.5707963267948966
0.7904999999999683,0.017653425227395325,-0.007636851452268499,1.1202641921754015,1.1202641921754015,2.3689874452694437,1.168363764952438,1.5707963267948966
0.7954999999999678,0.017623245542645983,-0.007531173474664451,1.123131556218895,1.123131556218895,2.3640607152840554,1.1659339450704769,1.5707963267948966
0.8004999999999672,0.0175821072484725,-0.007428708322756823,1.1264583657306617,1.1264583657306617,2.359350843189699,1.1636110775923925,1.5707963267948966
0.8054999999999667,0.017530790705639565,-0.007329911071741214,1.130195504812831,1.130195504812831,2.3548773320157346,1.1614047812406718,1.5707963267948966
0.8104999999999661,0.01747015487699674,-0.00723520884785466,1.1342912676124395,1.1342912676124395,2.3506580846245626,1.1593238855495362,1.5707963267948966
0.8154999999999656,0.01740112595818435,-0.007144999229085553,1.1386919724954343,1.1386919724954343,2.346709345445154,1.157376402128431,1.5707963267948966
0.820499999999965,0.017324685692869008,-0.00705964882877031,1.1433425763099094,1.1433425763099094,2.3430456518272496,1.155569500670344,1.5707963267948966
0.8254999999999645,0.017241859502457296,-0.0069794920655354325,1.1481872824480048,1.1481872824480048,2.3396797950666213,1.1539094897298086,1.5707963267948966
0.8304999999999639,0.017153704557875,-0.00690483012202581,1.1531701366855915,1.1531701366855915,2.3366227911018247,1.1524018022707987,1.5707963267948966
0.8354999999999634,0.01706129791740928,-0.00683593009385064,1.1582356051013907,1.1582356051013907,2.33388386083346,1.1510509859603626,1.5707963267948966
0.8404999999999628,0.016965724849870106,-0.006773024329182309,1.1633291287473961,1.1633291287473961,2.3314704199692886,1.1498606981603219,1.5707963267948966
0.8454999999999623,0.01686806745652042,-0.0067163099584656985,1.1683976501551216,1.1683976501551216,2.329388078251924,1.148833705546378,1.5707963267948966
0.8504999999999617,0.016769393698447006,-0.006665948612740164,1.173390107211676,1.173390107211676,2.32764064788117,1.1479718882619332,1.5707963267948966
0.8554999999999612,0.01667074692839696,-0.006622066328148526,1.1782578904200283,1.1782578904200283,2.32623016090018,1.1472762484927919,1.5707963267948966
0.8604999999999606,0.01657313601769424,-0.0065847536333106665,1.182955260063324,1.182955260063324,2.325156895273693,1.146746923328718,1.5707963267948966
0.8654999999999601,0.016477526159788963,-0.006554065815377859,1.1874397203176494,1.1874397203176494,2.3244194093481085,1.1463832017588396,1.5707963267948966
0.8704999999999595,0.01638483042239235,-0.006530023359761415,1.191672347895156,1.191672347895156,2.3240145843467843,1.146183545629957,1.5707963267948966
0.875499999999959,0.016295902110128827,-0.006512612557748863,1.1956180733442454,1.1956180733442454,2.323937674520289,1.146145614380205,1.5707963267948966
0.8804999999999584,0.016211527989309804,-0.00650178627548597,1.19924591367944,1.19924591367944,2.324182364540122,1.146266293345131,1.5707963267948966
0.8854999999999579,0.0161324224159172,-0.006497464877116137,1.2025291555553754,1.2025291555553754,2.3247408336960906,1.1465417254192776,1.5707963267948966
0.8904999999999573,0.01605922239729239,-0.006499537294232587,1.2054454887312465,1.2054454887312465,2.325603826431935,1.1469673458437297,1.5707963267948966
0.8954999999999568,0.01599248360746902,-0.006507862233215608,1.2079770900892537,1.2079770900892537,2.3267607287310117,1.1475379198788647,1.5707963267948966
0.9004999999999562,0.015932677365672887,-0.006522269511498613,1.2101106589680426,1.2101106589680426,2.3281996498442306,1.1482475831118495,1.5707963267948966
0.9054999999999557,0.015880188577340824,-0.006542561513334698,1.2118374050455674,1.2118374050455674,2.3299075088355963,1.149089884140141,1.5707963267948966
0.9104999999999551,0.01583531462717934,-0.006568514755220815,1.2131529904510068,1.2131529904510068,2.331870125406908,1.1500578293654287,1.5707963267948966
0.9154999999999546,0.015798265204382194,-0.006599881550780656,1.2140574281988383,1.2140574281988383,2.3340723144525435,1.1511439296272237,1.5707963267948966
0.920499999999954,0.015769163031236225,-0.006636391764610396,1.2145549394166288,1.2145549394166288,2.3364979837874618,1.1523402484014467,1.5707963267948966
0.9254999999999535,0.01574804545804067,-0.006677754644353962,1.2146537721788915,1.2146537721788915,2.3391302344867695,1.1536384512870226,1.5707963267948966
0.9304999999999529,0.015734866879613247,-0.006723660720096401,1.214365985060122,1.214365985060122,2.341951463273552,1.1550298565026558,1.5707963267948966
0.9354999999999524,0.015729501921712564,-0.0067737837600449,1.2137071987792276,1.2137071987792276,2.3449434663925857,1.1565054861164321,1.5707963267948966
0.9404999999999518,0.01573174933951952,-0.00682778277140654,1.2126963195236395,1.2126963195236395,2.34808754441173,1.1580561177329427,1.5707963267948966
0.9454999999999513,0.015741336564928494,-0.006885304035368967,1.211355237713619,1.211355237713619,2.3513646073992427,1.1596723363658115,1.5707963267948966
